"error_codes/2110/3128/lang_DlgMsg","No s'ha pogut connectar a Internet.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
No hi ha hagut resposta del servidor.
Torneu-ho a provar més tard."
"error_codes/2110/3129/lang_DlgBtn","Detalls
Tanca"
"error_codes/2110/3129/lang_DlgMsg","No s'ha pogut connectar a Internet.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
La comunicació amb el servidor ha superat el temps màxim d'espera.
Torneu-ho a provar més tard."
"error_codes/2110/3130/lang_DlgBtn","Detalls
Tanca"
"error_codes/2110/3130/lang_DlgMsg","No s'ha pogut connectar a Internet.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
S'ha produït un error durant la comunicació amb el servidor.
Torneu-ho a provar més tard."
"error_codes/2110/3200/lang_DlgBtn","D'acord"
"error_codes/2110/3200/lang_DlgMsg","No s'ha pogut connectar a Internet.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Torneu-ho a provar més tard."
"error_codes/2110/3276/lang_DlgBtn","D'acord"
"error_codes/2110/3276/lang_DlgMsg","L'ús de la xarxa està restringit en aquesta consola."
"error_codes/2110/3279/lang_DlgBtn","D'acord"
"error_codes/2110/3279/lang_DlgMsg","No s'ha pogut connectar a Internet.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Torneu-ho a provar més tard.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Si el problema continua, és possible que el dispositiu de xarxa no sigui usable."
"error_codes/2110/4002/lang_DlgBtn","D'acord"
"error_codes/2110/4002/lang_DlgMsg","S'ha perdut la connexió a Internet. {bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
S'ha suprimit la configuració de xarxa de la connexió.
Per a tornar a fer servir aquesta xarxa, torneu-la a configurar."
"error_codes/2110/4003/lang_DlgBtn","D'acord"
"error_codes/2110/4003/lang_DlgMsg","S'ha perdut la connexió a Internet perquè s'ha activat el mode d'avió.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Podeu desactivar el mode d'avió a la configuració ràpida
(mantingueu premut )."
"error_codes/2110/4004/lang_DlgBtn","D'acord"
"error_codes/2110/4004/lang_DlgMsg","S'ha perdut la connexió a Internet perquè la consola ha entrat en mode d'espera."
"error_codes/2110/4005/lang_DlgBtn","D'acord"
"error_codes/2110/4005/lang_DlgMsg","No s'ha pogut connectar a la xarxa.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Torneu-ho a provar més tard."
"error_codes/2110/4007/lang_DlgBtn","D'acord"
"error_codes/2110/4007/lang_DlgMsg","S'ha perdut la connexió a Internet perquè s'ha suspès la partida."
"error_codes/2110/4011/lang_DlgBtn","Detalls
Tanca"
"error_codes/2110/4011/lang_DlgMsg","S'ha perdut la connexió a Internet.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Torneu-ho a provar col·locant-vos més a prop del dispositiu de xarxa."
"error_codes/2110/4021/lang_DlgBtn","D'acord"
"error_codes/2110/4021/lang_DlgMsg","S'ha perdut la connexió a Internet.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
No s'ha pogut actualitzar l'adreça IP.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Torneu-ho a provar més tard.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Si el problema continua, comproveu si hi ha problemes amb la xarxa a què us connecteu."
"error_codes/2110/4091/lang_DlgBtn","D'acord"
"error_codes/2110/4091/lang_DlgMsg","S'ha perdut la connexió a Internet.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Comproveu que el cable LAN i l'adaptador LAN estiguin ben connectats."
"error_codes/2110/4100/lang_DlgBtn","D'acord"
"error_codes/2110/4100/lang_DlgMsg","S'ha perdut la connexió amb el dispositiu de xarxa.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Torneu-ho a provar més tard.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Si el problema continua, comproveu la configuració de la xarxa."
"error_codes/2110/4101/lang_DlgBtn","D'acord"
"error_codes/2110/4101/lang_DlgMsg","S'ha perdut la connexió amb el dispositiu de xarxa.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Torneu-ho a provar més tard.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Si el problema continua, comproveu la configuració de la xarxa."
"error_codes/2110/9999/lang_DlgBtn","Detalls
Tanca"
"error_codes/2110/9999/lang_DlgMsg","S'ha produït un error.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Torneu-ho a provar més tard."
"error_codes/2115/0064/lang_DlgBtn","D'acord"
"error_codes/2115/0064/lang_DlgMsg","Connecteu un controlador que pugui llegir amiibo.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Si voleu fer servir un Controlador Pro de la Nintendo Switch que estigui connectat actualment a la consola mitjançant un cable, caldrà que desconnecteu el cable de càrrega USB i que ho torneu a provar."
"error_codes/2115/0080/lang_DlgBtn","D'acord"
"error_codes/2115/0080/lang_DlgMsg","Desactiveu el mode d'avió.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Podeu fer-ho a la configuració ràpida (mantingueu premut )."
"error_codes/2115/0088/lang_DlgBtn","D'acord"
"error_codes/2115/0088/lang_DlgMsg","S'ha produït un error en provar d'accedir a l'amiibo.
Torneu-ho a provar."
"error_codes/2115/0112/lang_DlgBtn","D'acord"
"error_codes/2115/0112/lang_DlgMsg","S'ha produït un error en provar d'accedir a l'amiibo. Torneu-ho a provar.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Si el problema continua, consulteu el lloc web d'assistència de Nintendo.
support.nintendo.com/switch/error"
"error_codes/2115/0113/lang_DlgBtn","D'acord"
"error_codes/2115/0113/lang_DlgMsg","Hi ha un problema amb la memòria del sistema.
Reinicieu la consola des de les Opcions d'alimentació del menú d'alimentació (mantingueu premut el botó POWER durant tres segons) i torneu-ho a provar.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Si el problema continua, consulteu el lloc web d'assistència de Nintendo.
support.nintendo.com/switch/error"
"error_codes/2115/0114/lang_DlgBtn","D'acord"
"error_codes/2115/0114/lang_DlgMsg","El programari del controlador està desactualitzat o corrupte.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Podeu actualitzar el controlador des del menú HOME seleccionant  (Configuració del sistema) ⇒ Controladors i sensors."
"error_codes/2115/0115/lang_DlgBtn","D'acord"
"error_codes/2115/0115/lang_DlgMsg","No s'ha pogut accedir a l'amiibo perquè
la bateria del controlador és baixa.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Carregueu el controlador una estona i
torneu-ho a provar."
"error_codes/2115/0128/lang_DlgBtn","D'acord"
"error_codes/2115/0128/lang_DlgMsg","S'ha produït un error.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Torneu-ho a provar."
"error_codes/2115/0144/lang_DlgBtn","D'acord"
"error_codes/2115/0144/lang_DlgMsg","Les dades de l'amiibo són corruptes.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Proveu de restaurar-ne les dades fent servir el dispositiu Nintendo amb què es va accedir per darrer cop a aquest amiibo, o restabliu l'amiibo anant a  (Configuració del sistema) ⇒ amiibo al menú HOME."
"error_codes/2115/0176/lang_DlgBtn","D'acord"
"error_codes/2115/0176/lang_DlgMsg","Això no és un amiibo."
"error_codes/2115/0184/lang_DlgBtn","D'acord"
"error_codes/2115/0184/lang_DlgMsg","Aquest amiibo no està suportat."
"error_codes/2121/0006/lang_DlgBtn","Detalls
Tanca"
"error_codes/2121/0006/lang_DlgMsg","S'ha produït un error de comunicació.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Torneu-ho a provar més tard."
"error_codes/2121/0201/lang_DlgBtn","D'acord"
"error_codes/2121/0201/lang_DlgMsg","Heu arribat al nombre màxim de peticions d'amistat que es poden desar en aquesta consola.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Si seleccioneu Afegeix un amic ⇒ Peticions d'amistat enviades a la vostra pàgina d'usuari i després suprimiu les peticions d'amistat enviades marcades amb , podreu desar més peticions d'amistat."
"error_codes/2121/0203/lang_DlgBtn","D'acord"
"error_codes/2121/0203/lang_DlgMsg","Vós i aquest usuari esteu enllaçats al mateix compte de Nintendo.
No podeu establir amistat amb aquest usuari."
"error_codes/2121/1005/lang_DlgBtn","Detalls
Tanca"
"error_codes/2121/1005/lang_DlgMsg","S'ha produït un error de comunicació.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Torneu-ho a provar més tard."
"error_codes/2121/1006/lang_DlgBtn","Detalls
Tanca"
"error_codes/2121/1006/lang_DlgMsg","S'ha produït un error de comunicació.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Torneu-ho a provar més tard."
"error_codes/2121/2221/lang_DlgBtn","D'acord"
"error_codes/2121/2221/lang_DlgMsg","No s'ha pogut obtenir la informació.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Pot ser que s'hagi suprimit el compte de Nintendo d'aquest usuari, o que s'hagi mostrat informació antiga."
"error_codes/2121/2501/lang_DlgBtn","D'acord"
"error_codes/2121/2501/lang_DlgMsg","Ja heu establert amistat amb aquest usuari."
"error_codes/2121/2502/lang_DlgBtn","D'acord"
"error_codes/2121/2502/lang_DlgMsg","Ja heu enviat una petició d'amistat a aquest usuari."
"error_codes/2121/2503/lang_DlgBtn","D'acord"
"error_codes/2121/2503/lang_DlgMsg","No podeu enviar més peticions d'amistat.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Gestioneu la vostra llista d'amics i/o peticions d'amistat enviades."
"error_codes/2121/2504/lang_DlgBtn","D'acord"
"error_codes/2121/2504/lang_DlgMsg","No s'ha pogut enviar la petició.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
La llista d'amics de l'usuari és plena."
"error_codes/2121/2505/lang_DlgBtn","D'acord"
"error_codes/2121/2505/lang_DlgMsg","No s'ha pogut enviar la petició.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
L'usuari ha configurat la seva consola per a no rebre peticions d'amistat."
"error_codes/2121/2506/lang_DlgBtn","D'acord"
"error_codes/2121/2506/lang_DlgMsg","Actualment, aquest usuari està blocat.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Per a enviar-li una petició d'amistat, cal que primer seleccioneu Configuració de l'usuari ⇒ Gestiona la llista d'usuaris blocats a la vostra pàgina d'usuari i desbloqueu l'usuari."
"error_codes/2121/2507/lang_DlgBtn","D'acord"
"error_codes/2121/2507/lang_DlgMsg","No podeu enviar una petició d'amistat a aquest usuari."
"error_codes/2121/2618/lang_DlgBtn","D'acord"
"error_codes/2121/2618/lang_DlgMsg","Aquesta funcionalitat no està disponible per a usuaris menors de 13 anys."
"error_codes/2121/2619/lang_DlgBtn","D'acord"
"error_codes/2121/2619/lang_DlgMsg","Aquest compte d'una xarxa social no es pot enllaçar a la vostra consola perquè ja el fa servir un altre usuari a la funcionalitat Suggeriments d'amistat."
"error_codes/2121/2620/lang_DlgBtn","D'acord"
"error_codes/2121/2620/lang_DlgMsg","No heu enllaçat cap compte de cap xarxa social.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Enllaceu un compte a Suggeriments d'amistat a la vostra pàgina d'usuari."
"error_codes/2121/2621/lang_DlgBtn","D'acord"
"error_codes/2121/2621/lang_DlgMsg","No s'ha pogut carregar el perfil del compte d'aquesta xarxa social.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
És possible que ja no estigueu connectat a l'usuari mitjançant aquesta xarxa social, o que el compte de l'usuari s'hagi desenllaçat de la seva consola Nintendo Switch."
"error_codes/2121/2631/lang_DlgBtn","D'acord"
"error_codes/2121/2631/lang_DlgMsg","No s'ha pogut iniciar la sessió al Facebook.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Torneu a iniciar la sessió a Suggeriments d'amistat a la vostra pàgina d'usuari."
"error_codes/2121/2632/lang_DlgBtn","D'acord"
"error_codes/2121/2632/lang_DlgMsg","No s'ha pogut iniciar la sessió al Twitter.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Torneu a iniciar la sessió a Suggeriments d'amistat a la vostra pàgina d'usuari."
"error_codes/2121/9997/lang_DlgBtn","Detalls
Tanca"
"error_codes/2121/9997/lang_DlgMsg","S'ha produït un error de comunicació amb el servidor.
Torneu-ho a provar més tard."
"error_codes/2121/9998/lang_DlgBtn","Detalls
Tanca"
"error_codes/2121/9998/lang_DlgMsg","S'ha produït un error de comunicació.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Torneu-ho a provar més tard."
"error_codes/2121/9999/lang_DlgBtn","Detalls
Tanca"
"error_codes/2121/9999/lang_DlgMsg","S'ha produït un error.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Torneu-ho a provar més tard."
"error_codes/2122/0002/lang_DlgBtn","D'acord"
"error_codes/2122/0002/lang_DlgMsg","No s'han pogut carregar les dades.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Les dades que heu provat de carregar no estan disponibles encara.
Torneu-ho a provar més tard."
"error_codes/2122/0003/lang_DlgBtn","D'acord"
"error_codes/2122/0003/lang_DlgMsg","No s'ha completat la descàrrega de dades.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Torneu-ho a provar més tard."
"error_codes/2122/0008/lang_DlgBtn","Detalls
Tanca"
"error_codes/2122/0008/lang_DlgMsg","S'ha produït un error de comunicació.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Torneu-ho a provar més tard."
"error_codes/2122/0011/lang_DlgBtn","D'acord"
"error_codes/2122/0011/lang_DlgMsg","No s'han pogut desar les dades a la consola.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
És possible que se solucioni actualitzant el programa. Podeu actualitzar-lo a Opcions al menú HOME."
"error_codes/2122/0021/lang_DlgBtn","D'acord"
"error_codes/2122/0021/lang_DlgMsg","S'ha cancel·lat l'acció."
"error_codes/2122/0031/lang_DlgBtn","D'acord"
"error_codes/2122/0031/lang_DlgMsg","Cal un compte de Nintendo.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Podeu enllaçar un compte de Nintendo a la vostra pàgina d'usuari. S'hi accedeix seleccionant la vostra icona d'usuari al menú HOME."
"error_codes/2122/0032/lang_DlgBtn","D'acord"
"error_codes/2122/0032/lang_DlgMsg","S'ha produït un error de comunicació.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Cal instal·lar una actualització del programa per a fer servir alguns serveis en línia. Podeu instal·lar-la anant al menú HOME i seleccionant Opcions."
"error_codes/2122/0040/lang_DlgBtn","D'acord"
"error_codes/2122/0040/lang_DlgMsg","S'ha produït un error de comunicació.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
El servei en línia que volíeu fer servir s'ha acabat."
"error_codes/2122/0082/lang_DlgBtn","D'acord"
